290185326	20140319	201403	2014	2014.2164	USA	UNITED STATES	USA								AUS	VICTORIA	AUS								1	193	193	19	4	-10.0	2	1	2	2.46913580246914	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	20140320	http://www.providencejournal.com/business/press-releases/20140320-500000-jury-verdict-awarded-to-nurse-injured-at-r.i.-veterans-home.ece
290185327	20140319	201403	2014	2014.2164	USA	RHODE ISLAND	USA								AUS	VICTORIA	AUS								1	193	193	19	4	-10.0	1	1	1	2.46913580246914	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20140320	http://www.providencejournal.com/business/press-releases/20140320-500000-jury-verdict-awarded-to-nurse-injured-at-r.i.-veterans-home.ece
290185328	20140319	201403	2014	2014.2164	USA	RHODE ISLAND	USA								AUS	VICTORIA	AUS								1	193	193	19	4	-10.0	1	1	1	2.46913580246914	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	20140320	http://www.providencejournal.com/business/press-releases/20140320-500000-jury-verdict-awarded-to-nurse-injured-at-r.i.-veterans-home.ece
290185332	20140319	201403	2014	2014.2164	USA	LOUISVILLE	USA								BUS	COMPANY						BUS			1	173	173	17	4	-5.0	10	1	10	5.53505535055351	1	Saudi Arabia	SA	SA	25	45	SA	1	Saudi Arabia	SA	SA	25	45	SA	1	Saudi Arabia	SA	SA	25	45	SA	20140320	http://www.prweb.com/releases/2014/03/prweb11678018.htm
290185333	20140319	201403	2014	2014.2164	USA	ST. LOUIS	USA								BUS	BANK						BUS			1	193	193	19	4	-10.0	10	1	10	0	0							0							0							20140320	http://stlouis.cbslocal.com/2014/03/20/florissant-bank-robbery-suspect-dies/
290185353	20140319	201403	2014	2014.2164	USA	UNITED STATES	USA								JUD	CHIEF JUSTICE						JUD			0	173	173	17	4	-5.0	4	1	4	4.06032482598608	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	1	United States	US	US	38	-97	US	20140320	http://www.observer.org.sz/news/60014-us-embassy-worried-about-makhubu-maseko-arrest.html
290185375	20140319	201403	2014	2014.2164	USA	UNITED STATES	USA								RUS	RUSSIAN	RUS								1	163	163	16	4	-8.0	2	1	2	1.47368421052632	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	52.4	54.9833	-2993111	1	Ukraine	UP	UP	49	32	UP	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	52.4	54.9833	-2993111	20140320	http://www.swissinfo.ch/eng/news/business/Obama_Hits_Back_at_Putin_With_Gunvor_Oil_Billionaire_Sanctions.html?cid=38208396
290185376	20140319	201403	2014	2014.2164	USA	UNITED STATES	USA								RUS	RUSSIAN	RUS								1	163	163	16	4	-8.0	8	1	8	1.47368421052632	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	52.4	54.9833	-2993111	1	Ukraine	UP	UP	49	32	UP	1	Ukraine	UP	UP	49	32	UP	20140320	http://www.swissinfo.ch/eng/news/business/Obama_Hits_Back_at_Putin_With_Gunvor_Oil_Billionaire_Sanctions.html?cid=38208396
290185383	20140319	201403	2014	2014.2164	USA	UNITED STATES	USA								UKR	CRIMEA	UKR								1	192	192	19	4	-9.5	20	2	20	0.561797752808989	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	Russia	RS	RS	60	100	RS	1	Russia	RS	RS	60	100	RS	20140320	http://www.bloomberg.com/news/2014-03-21/wti-oil-heads-for-third-weekly-drop-amid-rising-crude-supplies.html
290185391	20140319	201403	2014	2014.2164	USA	RHODE ISLAND	USA								USAJUD	PROVIDENCE	USA					JUD			1	193	193	19	4	-10.0	1	1	1	2.46913580246914	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Massachusetts, United States	US	USMA	42.2373	-71.5314	MA	20140320	http://www.providencejournal.com/business/press-releases/20140320-500000-jury-verdict-awarded-to-nurse-injured-at-r.i.-veterans-home.ece
290185392	20140319	201403	2014	2014.2164	USA	RHODE ISLAND	USA								USAJUD	PROVIDENCE	USA					JUD			1	193	193	19	4	-10.0	1	1	1	2.46913580246914	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI	41.6772	-71.5101	RI	20140320	http://www.providencejournal.com/business/press-releases/20140320-500000-jury-verdict-awarded-to-nurse-injured-at-r.i.-veterans-home.ece
290185394	20140319	201403	2014	2014.2164	USA	A US	USA								USAMIL	A US	USA					MIL			0	154	154	15	4	-7.2	150	2	150	1.18762947075106	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	20140320	http://www.nst.com.my/nation/general/hisham-we-must-confirm-lead-1.524086?cache=03%2F7.188446%3Fkey%3DKuala+Lumpur%3Fpage%3D0%2F7.285147%2F7.442086%2F7.442086%2F7.478238%2F7.490557%2F7.490557%2F7.490557%2F7.490557%2F7.490557%2F7.541994%2F7.557712%2F7.5577
290185427	20140319	201403	2014	2014.2164	USAJUD	INDIANA	USA					JUD			IRL	CORK	IRL								1	173	173	17	4	-5.0	10	1	10	2.85714285714286	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	2	Indiana, United States	US	USIN	39.8647	-86.2604	IN	20140320	http://www.thejournal.ie/cork-funfair-rapist-1370011-Mar2014/
290185441	20140319	201403	2014	2014.2164	USAMED	REUTERS	USA					MED			RUSGOV	VLADIMIR PUTIN	RUS					GOV			1	163	163	16	4	-8.0	5	1	5	1.96506550218341	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	20140320	http://www.themalaysianinsider.com/world/article/west-ups-sanctions-over-crisis-russia-hits-back
290185450	20140319	201403	2014	2014.2164	ZAF	MPUMALANGA	ZAF																		1	1821	182	18	4	-9.0	5	1	5	0.613496932515337	0							0							0							20140320	http://www.legalbrief.co.za/article.php?story=20140319084403557
290185451	20140319	201403	2014	2014.2164	ZAF	JOHANNESBURG	ZAF								AFR	AFRICA	AFR								1	141	141	14	3	-6.5	4	2	4	2.76923076923077	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	-29.6168	30.3928	-1272393	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	-29.6168	30.3928	-1272393	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	-29.6168	30.3928	-1272393	20140320	http://www.bloomberg.com/news/2014-03-20/south-african-labor-party-to-emerge-ex-president-s-brother-says.html
290185454	20140319	201403	2014	2014.2164	ZAF	JOHANNESBURG	ZAF								ZAFELI	SOUTH AFRICAN	ZAF					ELI			1	141	141	14	3	-6.5	4	2	4	2.76923076923077	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	-29.6168	30.3928	-1272393	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	-29.6168	30.3928	-1272393	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	-29.6168	30.3928	-1272393	20140320	http://www.bloomberg.com/news/2014-03-20/south-african-labor-party-to-emerge-ex-president-s-brother-says.html
290185464	20140319	201403	2014	2014.2164	ZMB	LUSAKA	ZMB								JUDJUD	JUDGE						JUD	JUD		1	173	173	17	4	-5.0	2	1	2	0.710900473933649	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	20140320	http://postzambia.com/post-read_article.php?articleId=46571
290185467	20140319	201403	2014	2014.2164	ZMB	LUSAKA	ZMB								ZMBJUD	ZAMBIA	ZMB					JUD			1	173	173	17	4	-5.0	2	1	2	0.710900473933649	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	20140320	http://postzambia.com/post-read_article.php?articleId=46571
290185473	20140319	201403	2014	2014.2164	ZMBJUD	LUSAKA	ZMB					JUD			JUDJUD	JUDGE						JUD	JUD		1	173	173	17	4	-5.0	6	1	6	0.710900473933649	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	4	Lusaka, Lusaka, Zambia	ZA	ZA09	-15.4167	28.2833	-2291861	20140320	http://postzambia.com/post-read_article.php?articleId=46571
290185484	20140319	201403	2014	2014.2164	crh	CRIMEAN TATAR			crh						UKROPP	UKRAINIAN	UKR					OPP			0	1822	182	18	4	-9.0	8	2	8	3.34161330283217	4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20140320	http://www.aljazeera.com/indepth/opinion/2014/03/ukraine-crisis-will-drumbeat-lea-20143205195586929.html
290185485	20140319	201403	2014	2014.2164	crh	CRIMEAN TATAR			crh						UKROPP	UKRAINE	UKR					OPP			0	1822	182	18	4	-9.0	2	2	2	3.34161330283218	4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	4	Crimea, Villa Clara, Cuba	CU	CU16	22.9	-80.35	-1618979	4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	20140320	http://www.aljazeera.com/indepth/opinion/2014/03/ukraine-crisis-will-drumbeat-lea-20143205195586929.html
